"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CVSSv4_BaseSeverity","CVSSv4_BaseScore","CVSSv4","CPE Confidence","Evidence Count","VendorProject","Product","Name","DateAdded","ShortDescription","RequiredAction","DueDate","Notes"
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2015-8879,CWE-20 Improper Input Validation,"The odbc_bindcols function in ext/odbc/php_odbc.c in PHP before 5.6.12 mishandles driver behavior for SQL_WVARCHAR columns, which allows remote attackers to cause a denial of service (application crash) in opportunistic circumstances by leveraging use of the odbc_fetch_array function to access a certain type of Microsoft SQL Server table.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-10158,CWE-189 Numeric Errors,"The exif_convert_any_to_int function in ext/exif/exif.c in PHP before 5.6.30, 7.0.x before 7.0.15, and 7.1.x before 7.1.1 allows remote attackers to cause a denial of service (application crash) via crafted EXIF data that triggers an attempt to divide the minimum representable negative integer by -1.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-10159,CWE-190 Integer Overflow or Wraparound,Integer overflow in the phar_parse_pharfile function in ext/phar/phar.c in PHP before 5.6.30 and 7.0.x before 7.0.15 allows remote attackers to cause a denial of service (memory consumption or application crash) via a truncated manifest entry in a PHAR archive.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-10161,CWE-125 Out-of-bounds Read,"The object_common1 function in ext/standard/var_unserializer.c in PHP before 5.6.30, 7.0.x before 7.0.15, and 7.1.x before 7.1.1 allows remote attackers to cause a denial of service (buffer over-read and application crash) via crafted serialized data that is mishandled in a finish_nested_data call.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-10397,CWE-20 Improper Input Validation,"In PHP before 5.6.28 and 7.x before 7.0.13, incorrect handling of various URI components in the URL parser could be used by attackers to bypass hostname-specific URL checks, as demonstrated by evil.example.com:80#@good.example.com/ and evil.example.com:80?@good.example.com/ inputs to the parse_url function (implemented in the php_url_parse_ex function in ext/standard/url.c).",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-10712,CWE-20 Improper Input Validation,"In PHP before 5.5.32, 5.6.x before 5.6.18, and 7.x before 7.0.3, all of the return values of stream_get_meta_data can be controlled if the input can be controlled (e.g., during file uploads). For example, a ""$uri = stream_get_meta_data(fopen($file, ""r""))['uri']"" call mishandles the case where $file is data:text/plain;uri=eviluri, -- in other words, metadata can be set by an attacker.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-4070,CWE-189 Numeric Errors,"Integer overflow in the php_raw_url_encode function in ext/standard/url.c in PHP before 5.5.34, 5.6.x before 5.6.20, and 7.x before 7.0.5 allows remote attackers to cause a denial of service (application crash) via a long string to the rawurlencode function. NOTE: the vendor says ""Not sure if this qualifies as security issue (probably not).",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-7125,CWE-74 Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),"ext/session/session.c in PHP before 5.6.25 and 7.x before 7.0.10 skips invalid session names in a way that triggers incorrect parsing, which allows remote attackers to inject arbitrary-type session data by leveraging control of a session name, as demonstrated by object injection.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-7130,CWE-476 NULL Pointer Dereference,"The php_wddx_pop_element function in ext/wddx/wddx.c in PHP before 5.6.25 and 7.x before 7.0.10 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) or possibly have unspecified other impact via an invalid base64 binary value, as demonstrated by a wddx_deserialize call that mishandles a binary element in a wddxPacket XML document.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-7131,CWE-476 NULL Pointer Dereference,"ext/wddx/wddx.c in PHP before 5.6.25 and 7.x before 7.0.10 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) or possibly have unspecified other impact via a malformed wddxPacket XML document that is mishandled in a wddx_deserialize call, as demonstrated by a tag that lacks a < (less than) character.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-7132,CWE-476 NULL Pointer Dereference,"ext/wddx/wddx.c in PHP before 5.6.25 and 7.x before 7.0.10 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) or possibly have unspecified other impact via an invalid wddxPacket XML document that is mishandled in a wddx_deserialize call, as demonstrated by a stray element inside a boolean element, leading to incorrect pop processing.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-7416,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"ext/intl/msgformat/msgformat_format.c in PHP before 5.6.26 and 7.x before 7.0.11 does not properly restrict the locale length provided to the Locale class in the ICU library, which allows remote attackers to cause a denial of service (application crash) or possibly have unspecified other impact via a MessageFormatter::formatMessage call with a long first argument.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-7418,CWE-119 Improper Restriction of Operations within the Bounds of a Memory Buffer,"The php_wddx_push_element function in ext/wddx/wddx.c in PHP before 5.6.26 and 7.x before 7.0.11 allows remote attackers to cause a denial of service (invalid pointer access and out-of-bounds read) or possibly have unspecified other impact via an incorrect boolean element in a wddxPacket XML document, leading to mishandling in a wddx_deserialize call.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2016-9934,CWE-476 NULL Pointer Dereference,"ext/wddx/wddx.c in PHP before 5.6.28 and 7.x before 7.0.13 allows remote attackers to cause a denial of service (NULL pointer dereference) via crafted serialized data in a wddxPacket XML document, as demonstrated by a PDORow string.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2017-11142,CWE-400 Uncontrolled Resource Consumption,"In PHP before 5.6.31, 7.x before 7.0.17, and 7.1.x before 7.1.3, remote attackers could cause a CPU consumption denial of service attack by injecting long form variables, related to main/php_variables.c.",NVD,HIGH,7.8,/AV:N/AC:L/Au:N/C:N/I:N/A:C,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2017-11143,"CWE-502 Deserialization of Untrusted Data, CWE-416 Use After Free","In PHP before 5.6.31, an invalid free in the WDDX deserialization of boolean parameters could be used by attackers able to inject XML for deserialization to crash the PHP interpreter, related to an invalid free for an empty boolean element in ext/wddx/wddx.c.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2017-11144,CWE-754 Improper Check for Unusual or Exceptional Conditions,"In PHP before 5.6.31, 7.x before 7.0.21, and 7.1.x before 7.1.7, the openssl extension PEM sealing code did not check the return value of the OpenSSL sealing function, which could lead to a crash of the PHP interpreter, related to an interpretation conflict for a negative number in ext/openssl/openssl.c, and an OpenSSL documentation omission.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2017-11145,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,"In PHP before 5.6.31, 7.x before 7.0.21, and 7.1.x before 7.1.7, an error in the date extension's timelib_meridian parsing code could be used by attackers able to supply date strings to leak information from the interpreter, related to ext/date/lib/parse_date.c out-of-bounds reads affecting the php_parse_date function. NOTE: the correct fix is in the e8b7698f5ee757ce2c8bd10a192a491a498f891c commit, not the bd77ac90d3bdf31ce2a5251ad92e9e75 gist.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2017-16642,CWE-125 Out-of-bounds Read,"In PHP before 5.6.32, 7.x before 7.0.25, and 7.1.x before 7.1.11, an error in the date extension's timelib_meridian handling of 'front of' and 'back of' directives could be used by attackers able to supply date strings to leak information from the interpreter, related to ext/date/lib/parse_date.c out-of-bounds reads affecting the php_parse_date function. NOTE: this is a different issue than CVE-2017-11145.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2017-7963,CWE-770 Allocation of Resources Without Limits or Throttling,"The GNU Multiple Precision Arithmetic Library (GMP) interfaces for PHP through 7.1.4 allow attackers to cause a denial of service (memory consumption and application crash) via operations on long strings. NOTE: the vendor disputes this, stating ""There is no security issue here, because GMP safely aborts in case of an OOM condition. The only attack vector here is denial of service. However, if you allow attacker-controlled, unbounded allocations you have a DoS vector regardless of GMP's OOM behavior.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2017-9229,CWE-476 NULL Pointer Dereference,"An issue was discovered in Oniguruma 6.2.0, as used in Oniguruma-mod in Ruby through 2.4.1 and mbstring in PHP through 7.1.5. A SIGSEGV occurs in left_adjust_char_head() during regular expression compilation. Invalid handling of reg->dmax in forward_search_range() could result in an invalid pointer dereference, normally as an immediate denial-of-service condition.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2018-10546,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),"An issue was discovered in PHP before 5.6.36, 7.0.x before 7.0.30, 7.1.x before 7.1.17, and 7.2.x before 7.2.5. An infinite loop exists in ext/iconv/iconv.c because the iconv stream filter does not reject invalid multibyte sequences.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
"","Thu, 3 Apr 2025 17:57:25 -0400",php-invoker:3.0.2,/Applications/XAMPP/xamppfiles/htdocs/scan/wordpress/wp-content/plugins/really-simple-ssl-6.0.9/lets-encrypt/vendor/plesk/api-php-lib/composer.lock:phpunit/php-invoker/3.0.2,"","","","",pkg:composer/phpunit/php-invoker@3.0.2,cpe:2.3:a:php:php:3.0.2:*:*:*:*:*:*:*,CVE-2018-10548,CWE-476 NULL Pointer Dereference,"An issue was discovered in PHP before 5.6.36, 7.0.x before 7.0.30, 7.1.x before 7.1.17, and 7.2.x before 7.2.5. ext/ldap/ldap.c allows remote LDAP servers to cause a denial of service (NULL pointer dereference and application crash) because of mishandling of the ldap_get_dn return value.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:3.9/RC:R/MAV:A,"","","",HIGHEST,5,"","","","","","","",""
